metric,value,step,embedding,architecture,fold,run_type
epoch_loss,0.48402053117752075,83.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.48529869318008423,84.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.44628724455833435,85.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.492495059967041,86.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.4338589310646057,87.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.49180397391319275,88.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.9710305333137512,89.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3828720152378082,90.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3966260254383087,91.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3896077573299408,92.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.39347773790359497,93.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3309447467327118,94.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.4397962689399719,95.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.32953232526779175,96.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3271242082118988,97.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.3520970642566681,98.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.32724153995513916,99.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.6312500238418579,0.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.675000011920929,1.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.731249988079071,2.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.7124999761581421,3.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.7562500238418579,4.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.7562500238418579,5.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.768750011920929,6.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.7875000238418579,7.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.75,8.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.793749988079071,9.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8125,10.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.793749988079071,11.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.824999988079071,12.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8374999761581421,13.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8125,14.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.84375,15.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,16.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.831250011920929,17.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,18.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.84375,19.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8374999761581421,20.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8500000238418579,21.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.84375,22.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8500000238418579,23.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,24.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,25.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8500000238418579,26.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,27.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,28.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,29.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.862500011920929,30.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.862500011920929,31.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,32.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,33.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.856249988079071,34.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,35.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.875,36.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.875,37.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.887499988079071,38.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.893750011920929,39.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,40.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8999999761581421,41.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8812500238418579,42.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,43.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8999999761581421,44.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,45.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.887499988079071,46.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.893750011920929,47.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,48.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.875,49.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8812500238418579,50.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8999999761581421,51.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8812500238418579,52.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8812500238418579,53.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,54.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8999999761581421,55.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.893750011920929,56.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,57.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,58.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.893750011920929,59.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,60.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,61.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.925000011920929,62.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,63.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,64.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,65.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,66.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.887499988079071,67.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,68.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,69.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,70.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,71.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,72.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.925000011920929,73.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,74.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,75.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,76.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8999999761581421,77.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,78.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,79.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,80.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,81.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,82.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,83.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,84.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9125000238418579,85.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.925000011920929,86.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,87.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,88.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.793749988079071,89.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8687499761581421,90.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.8812500238418579,91.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.893750011920929,92.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.887499988079071,93.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.918749988079071,94.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.875,95.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.925000011920929,96.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.925000011920929,97.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.90625,98.0,w2v,CNNPARLSTM,fold2,validation
epoch_acc,0.9312499761581421,99.0,w2v,CNNPARLSTM,fold2,validation
epoch_loss,0.6918811202049255,0.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.6851409673690796,1.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.6711977124214172,2.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.6517671346664429,3.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.6235823631286621,4.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.588866651058197,5.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.5356656908988953,6.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.4987006187438965,7.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.46805694699287415,8.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.4534672498703003,9.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.41208815574645996,10.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.40334153175354004,11.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.40839827060699463,12.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3878431022167206,13.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.35389989614486694,14.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3590570092201233,15.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3575585186481476,16.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.331043541431427,17.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3384045958518982,18.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3206000328063965,19.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.29756027460098267,20.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.3054089844226837,21.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.29124948382377625,22.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.28475040197372437,23.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.2831084430217743,24.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.2554337680339813,25.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.2656813859939575,26.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.25541505217552185,27.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.23459306359291077,28.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.23155555129051208,29.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.23429010808467865,30.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.22483372688293457,31.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.20732887089252472,32.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.21168465912342072,33.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.19706127047538757,34.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.1849612593650818,35.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.16485866904258728,36.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.15992911159992218,37.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.15838807821273804,38.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.1524629294872284,39.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.1415046751499176,40.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.13323378562927246,41.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.12033571302890778,42.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.1209276020526886,43.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.10135958343744278,44.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09785185754299164,45.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.10171030461788177,46.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09985599666833878,47.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.11248133331537247,48.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.13508044183254242,49.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.12946367263793945,50.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09177692979574203,51.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0903928354382515,52.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09973302483558655,53.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0948369950056076,54.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.07146315276622772,55.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.06953760236501694,56.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.07046985626220703,57.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.06515335291624069,58.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0523693822324276,59.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.057701222598552704,60.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.04877232760190964,61.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.050669651478528976,62.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0432204008102417,63.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.037645816802978516,64.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.04810856282711029,65.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.03888803720474243,66.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0389474593102932,67.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.04784521088004112,68.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.044518034905195236,69.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.05306435003876686,70.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.04100704938173294,71.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.03414648026227951,72.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.04087775945663452,73.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.03552766144275665,74.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.037409041076898575,75.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.03388640284538269,76.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.035645369440317154,77.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.027778878808021545,78.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.029612069949507713,79.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.023447679355740547,80.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.024829868227243423,81.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.02234644629061222,82.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.020149167627096176,83.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.026410505175590515,84.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.02456217259168625,85.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.01719261333346367,86.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.023090340197086334,87.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.02979632094502449,88.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.08593417704105377,89.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.4203224778175354,90.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.13888169825077057,91.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.08152138441801071,92.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.10021878778934479,93.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09109019488096237,94.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.05662720650434494,95.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.09338030219078064,96.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.0433463491499424,97.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.06016121059656143,98.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.05795332044363022,99.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.5124653577804565,0.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.5872576236724854,1.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.6530470848083496,2.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.700138509273529,3.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.7216066718101501,4.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.7458449006080627,5.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.7693905830383301,6.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.7839335203170776,7.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.7957063913345337,8.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.804016649723053,9.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8220221400260925,10.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8282548189163208,11.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.819252073764801,12.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8303323984146118,13.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8455678820610046,14.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8393352031707764,15.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8441828489303589,16.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8628808856010437,17.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8580332398414612,18.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8677285313606262,19.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8781163692474365,20.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.880886435508728,21.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8961218595504761,22.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8926593065261841,23.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8919667601585388,24.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9085872769355774,25.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.8919667601585388,26.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9078947305679321,27.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9106647968292236,28.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9182825684547424,29.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9078947305679321,30.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9120498895645142,31.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.923130214214325,32.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9175900220870972,33.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9293628931045532,34.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9418282508850098,35.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9418282508850098,36.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9452908635139465,37.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9473684430122375,38.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9487534761428833,39.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9522160887718201,40.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9556786417961121,41.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9577562212944031,42.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9598338007926941,43.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9702215790748596,44.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9674515128135681,45.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9646814465522766,46.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9681440591812134,47.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9619113802909851,48.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9542936086654663,49.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.940443217754364,50.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9688365459442139,51.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9722991585731506,52.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9653739333152771,53.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9716066718101501,54.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9729917049407959,55.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9813019633293152,56.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9792243838310242,57.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9826869964599609,58.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9847645163536072,59.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9799168705940247,60.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9840720295906067,61.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9833794832229614,62.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9889196753501892,63.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.992382287979126,64.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9861496090888977,65.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.990304708480835,66.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.988227128982544,67.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9847645163536072,68.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9819944500923157,69.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.988227128982544,70.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9896121621131897,71.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9916897416114807,72.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.988227128982544,73.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.992382287979126,74.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9889196753501892,75.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.990304708480835,76.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.990304708480835,77.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9944598078727722,78.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9937673211097717,79.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9944598078727722,80.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9930747747421265,81.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.992382287979126,82.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9937673211097717,83.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9930747747421265,84.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9930747747421265,85.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9916897416114807,86.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.992382287979126,87.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9909972548484802,88.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9709141254425049,89.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9023545980453491,90.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9390581846237183,91.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9674515128135681,92.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9653739333152771,93.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9688365459442139,94.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9833794832229614,95.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9681440591812134,96.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9896121621131897,97.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9799168705940247,98.0,w2v,CNNPARLSTM,fold2,train
epoch_acc,0.9806094169616699,99.0,w2v,CNNPARLSTM,fold2,train
epoch_loss,0.6163817048072815,0.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.46294063329696655,1.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.3272988498210907,2.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.2841295003890991,3.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.25259456038475037,4.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.23548093438148499,5.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.2336592972278595,6.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.23566444218158722,7.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.17680849134922028,8.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.16670262813568115,9.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.1545843482017517,10.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.15609200298786163,11.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.15671047568321228,12.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.15315259993076324,13.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.16349227726459503,14.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.15956781804561615,15.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.1755451112985611,16.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.18996594846248627,17.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.2094050943851471,18.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.21790777146816254,19.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.216355100274086,20.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.21627037227153778,21.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.2160952240228653,22.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.2136298567056656,23.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.1981860101222992,24.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.18502290546894073,25.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.17584721744060516,26.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.16538697481155396,27.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.17401458323001862,28.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.17502310872077942,29.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.16582155227661133,30.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.1533782035112381,31.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.14718858897686005,32.0,elmo,CNNPAR,fold0,validation
epoch_loss,0.14776207506656647,33.0,elmo,CNNPAR,fold0,validation
